Name,Price,SellDate,Date,Condition,Mileage,Origin,Body Type,Engine Type,Color,Color inside,Seats,Doors,City
Xe Mazda 3 S 1.6 AT 2014 - 325 Trieu,325 Trieu,4/11/2024,2014,Xe da dung,"110,000 Km",Lap rap trong nuoc,Sedan,Xang 1.6 L,Do,Den,5 cho,4 cua,Ha Noi
Xe Toyota Corolla altis 2.0V 2014 - 445 Trieu,445 Trieu,4/11/2024,2014,Xe da dung,"90,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Bac,Den,5 cho,4 cua,Ha Noi
Xe Mercedes Benz GLC 300 4Matic 2021 - 1 Ty 839 Trieu,1 Ty 839 Trieu,4/11/2024,2021,Xe da dung,"20,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe Kia Sedona Platinum D 2018 - 735 Trieu,735 Trieu,4/11/2024,2018,Xe da dung,"110,000 Km",Lap rap trong nuoc,Van/Minivan,Dau 2.2 L,Den,Kem,7 cho,5 cua,Ha Noi
Xe Mercedes Benz GLE Class GLE 450 4Matic 2020 - 2 Ty 779 Trieu,2 Ty 779 Trieu,4/11/2024,2020,Xe da dung,"68,000 Km",Nhap khau,SUV,Xang 3.0 L,Den,Kem,7 cho,5 cua,Ha Noi
Xe Mercedes Benz C class C250 Exclusive 2016 - 668 Trieu,668 Trieu,4/11/2024,2016,Xe da dung,"89,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Bac,Den,5 cho,4 cua,Ha Noi
Xe Mitsubishi Outlander 2.4 CVT 2017 - 650 Trieu,650 Trieu,4/11/2024,2017,Xe da dung,"90,000 Km",Nhap khau,SUV,Xang 2.4 L,Trang,Kem,7 cho,5 cua,Ha Noi
Xe Hyundai Tucson 2.0 AT CRDi Dac biet 2022 - 870 Trieu,870 Trieu,4/11/2024,2022,Xe da dung,"29,000 Km",Lap rap trong nuoc,Crossover,Dau 2.0 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe Toyota Camry 2.5Q 2022 - 1 Ty 230 Trieu,1 Ty 230 Trieu,4/11/2024,2022,Xe da dung,"29,000 Km",Nhap khau,Sedan,Xang 2.5 L,Trang,Kem,5 cho,4 cua,Ha Noi
Xe Lexus RX 350 F-Sport 2016 - 2 Ty 200 Trieu,2 Ty 200 Trieu,4/11/2024,2016,Xe da dung,0 Km,Nhap khau,SUV,Xang 3.5 L,Den,Do,5 cho,5 cua,Ha Noi
Xe Hyundai SantaFe 2.4L 4WD 2016 - 635 Trieu,635 Trieu,4/11/2024,2016,Xe da dung,"80,000 Km",Lap rap trong nuoc,SUV,Xang 2.4 L,Trang,Kem,7 cho,5 cua,Ha Noi
Xe BMW 5 Series 520i 2015 - 680 Trieu,680 Trieu,4/11/2024,2015,Xe da dung,"84,000 Km",Nhap khau,Sedan,Xang 2.0 L,Den,Kem,5 cho,4 cua,Ha Noi
Xe Toyota Camry 2.5HV 2022 - 1 Ty 230 Trieu,1 Ty 230 Trieu,4/11/2024,2022,Xe da dung,"35,000 Km",Nhap khau,Sedan,Hybrid 2.5 L,Den,Den,5 cho,4 cua,Ha Noi
Xe Toyota Innova 2.0G 2016 - 485 Trieu,485 Trieu,4/11/2024,2016,Xe da dung,"85,000 Km",Lap rap trong nuoc,Crossover,Xang 2.0 L,Bac,Nau,8 cho,5 cua,Ha Noi
Xe LandRover Range Rover Sport HSE 2015 - 1 Ty 568 Trieu,1 Ty 568 Trieu,4/11/2024,2015,Xe da dung,"66,000 Km",Nhap khau,SUV,Xang 3.0 L,Trang,Kem,5 cho,5 cua,Ha Noi
Xe Ford Everest Titanium 2.0L 4x2 AT 2019 - 845 Trieu,845 Trieu,4/11/2024,2019,Xe da dung,"75,000 Km",Nhap khau,SUV,Dau 2.0 L,Vang,Den,7 cho,5 cua,Ha Noi
Xe LandRover Range Rover HSE 3.0 V6 2019 - 5 Ty 439 Trieu,5 Ty 439 Trieu,4/11/2024,2019,Xe da dung,"60,000 Km",Nhap khau,SUV,Xang 3.0 L,Den,Kem,5 cho,5 cua,Ha Noi
Xe Kia Sonet Luxury 1.5 AT 2023 - 560 Trieu,560 Trieu,4/11/2024,2023,Xe da dung,"19,000 Km",Lap rap trong nuoc,Crossover,Xang 1.5 L,Trang,Nau,5 cho,5 cua,Ha Noi
Xe Toyota Land Cruiser VX 4.6 V8 2016 - 2 Ty 999 Trieu,2 Ty 999 Trieu,4/11/2024,2016,Xe da dung,"89,000 Km",Nhap khau,SUV,Xang 4.6 L,Den,Kem,8 cho,5 cua,Ha Noi
Xe Lexus GX 460 2014 - 2 Ty 130 Trieu,2 Ty 130 Trieu,4/11/2024,2014,Xe da dung,"65,000 Km",Nhap khau,SUV,Xang 4.6 L,Trang,Kem,7 cho,5 cua,Ha Noi
Xe Ford Everest Sport 2.0L 4x2 AT 2021 - 915 Trieu,915 Trieu,4/11/2024,2021,Xe da dung,"67,000 Km",Nhap khau,SUV,Dau 2.0 L,Den,Den,7 cho,5 cua,Ha Noi
Xe Toyota Fortuner 2.7V 4x4 AT 2017 - 768 Trieu,768 Trieu,4/11/2024,2017,Xe da dung,"70,000 Km",Nhap khau,SUV,Xang 2.7 L,Trang,Nau,7 cho,5 cua,Ha Noi
Xe LandRover Range Rover Evoque Dynamic 2014 - 688 Trieu,688 Trieu,4/11/2024,2014,Xe da dung,"98,000 Km",Nhap khau,SUV,Xang 2.0 L,Den,Nau,5 cho,5 cua,Ha Noi
Xe VinFast Lux SA 2.0 Cao cap 2022 - 879 Trieu,879 Trieu,4/11/2024,2022,Xe da dung,"46,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Den,Nau,7 cho,5 cua,Ha Noi
Xe Toyota Land Cruiser 4.6 V8 2020 - 4 Ty 190 Trieu,4 Ty 190 Trieu,4/11/2024,2020,Xe da dung,"90,000 Km",Nhap khau,SUV,Xang 4.6 L,Trang,Nau,8 cho,5 cua,Ha Noi
Xe Mitsubishi Xpander Premium 1.5 AT 2023 - 625 Trieu,625 Trieu,4/11/2024,2023,Xe da dung,"23,000 Km",Nhap khau,SUV,Xang 1.5 L,Trang,Den,7 cho,5 cua,Ha Noi
Xe Ford EcoSport Titanium 1.5L AT 2015 - 335 Trieu,335 Trieu,4/11/2024,2015,Xe da dung,"80,000 Km",Lap rap trong nuoc,SUV,Xang 1.5 L,Nau,Den,5 cho,5 cua,Ha Noi
Xe Hyundai Accent 1.4 AT 2015 - 310 Trieu,310 Trieu,4/11/2024,2015,Xe da dung,"110,000 Km",Nhap khau,Hatchback,Xang 1.4 L,Trang,Nau,5 cho,5 cua,Ha Noi
Xe Toyota Camry 2.5Q 2020 - 865 Trieu,865 Trieu,4/11/2024,2020,Xe da dung,"50,000 Km",Nhap khau,Sedan,Xang 2.5 L,Do,Den,5 cho,4 cua,Ha Noi
Xe Toyota Camry 2.5Q 2018 - 755 Trieu,755 Trieu,4/11/2024,2018,Xe da dung,"60,000 Km",Lap rap trong nuoc,Sedan,Xang 2.5 L,Den,Nau,5 cho,4 cua,Ha Noi
Xe Hyundai i10 1.2 AT 2021 - 365 Trieu,365 Trieu,4/11/2024,2021,Xe da dung,"30,000 Km",Lap rap trong nuoc,Sedan,Xang 1.25 L,Nau,Den,5 cho,4 cua,Ha Noi
Xe Porsche Macan 2.0 2022 - 3 Ty 235 Trieu,3 Ty 235 Trieu,4/11/2024,2022,Xe da dung,"39,000 Km",Nhap khau,SUV,Xang 2.0 L,Den,Kem,5 cho,5 cua,Ha Noi
Xe Mercedes Benz S class S450L 2020 - 2 Ty 690 Trieu,2 Ty 690 Trieu,4/11/2024,2020,Xe da dung,"39,000 Km",Lap rap trong nuoc,Sedan,Xang 3.0 L,Trang,Den,5 cho,4 cua,Ha Noi
Xe Mercedes Benz GLC 300 4Matic 2023 - 2 Ty 599 Trieu,2 Ty 599 Trieu,4/11/2024,2023,Xe da dung,"14,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Den,Nau,5 cho,5 cua,Ha Noi
Xe Mazda 3 1.5 AT 2018 - 445 Trieu,445 Trieu,4/11/2024,2018,Xe da dung,"70,000 Km",Lap rap trong nuoc,Sedan,Xang 1.5 L,Den,Den,5 cho,4 cua,Ha Noi
Xe VinFast Lux A 2.0 2.0 AT 2021 - 589 Trieu,589 Trieu,4/11/2024,2021,Xe da dung,"30,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Xanh,Nau,5 cho,4 cua,Ha Noi
Xe Toyota Vios 1.5E CVT 2017 - 345 Trieu,345 Trieu,4/11/2024,2017,Xe da dung,"92,000 Km",Lap rap trong nuoc,Sedan,Xang 1.5 L,Den,Kem,5 cho,4 cua,Ha Noi
Xe Hyundai Elantra Sport 1.6 AT 2019 - 525 Trieu,525 Trieu,4/11/2024,2019,Xe da dung,"60,000 Km",Lap rap trong nuoc,Sedan,Xang 1.6 L,Trang,Den,5 cho,4 cua,Ha Noi
Xe Mercedes Benz S class S450L 2020 - 2 Ty 750 Trieu,2 Ty 750 Trieu,4/11/2024,2020,Xe da dung,"34,000 Km",Lap rap trong nuoc,Sedan,Xang 3.0 L,Den,Kem,5 cho,4 cua,Ha Noi
Xe Toyota Innova 2.0G 2014 - 370 Trieu,370 Trieu,4/11/2024,2014,Xe da dung,"170,000 Km",Lap rap trong nuoc,Crossover,Xang 2.0 L,Bac,Ghi,8 cho,5 cua,Ha Noi
Xe Mercedes Benz E class E300 AMG 2021 - 1 Ty 898 Trieu,1 Ty 898 Trieu,4/11/2024,2021,Xe da dung,"80,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Trang,Nau,5 cho,4 cua,Ha Noi
Xe VinFast Lux SA 2.0 2.0 AT 2020 - 695 Trieu,695 Trieu,4/11/2024,2020,Xe da dung,"60,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Trang,Nau,7 cho,5 cua,Ha Noi
Xe Ford Everest Sport 2.0L 4x2 AT 2021 - 915 Trieu,915 Trieu,4/11/2024,2021,Xe da dung,"67,000 Km",Nhap khau,SUV,Dau 2.0 L,Den,Den,7 cho,5 cua,Ha Noi
Xe Mercedes Benz GLC 300 4Matic 2022 - 1 Ty 999 Trieu,1 Ty 999 Trieu,4/11/2024,2022,Xe da dung,"25,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Den,Nau,5 cho,5 cua,Ha Noi
Xe Mitsubishi Xpander Premium 1.5 AT 2022 - 596 Trieu,596 Trieu,4/11/2024,2022,Xe da dung,"31,666 Km",Nhap khau,SUV,Xang 1.5 L,Den,Den,7 cho,5 cua,Ha Noi
Xe Toyota Fortuner 2.7V 4x2 AT 2019 - 799 Trieu,799 Trieu,4/11/2024,2019,Xe da dung,0 Km,Nhap khau,SUV,Xang 2.7 L,Trang,Nau,7 cho,5 cua,Ha Noi
Xe Kia Morning S AT 2018 - 299 Trieu,299 Trieu,4/11/2024,2018,Xe da dung,"80,000 Km",Lap rap trong nuoc,Hatchback,Xang 1.25 L,Trang,Kem,5 cho,5 cua,Ha Noi
Xe Toyota Wigo 1.2G AT 2020 - 290 Trieu,290 Trieu,4/11/2024,2020,Xe da dung,0 Km,Nhap khau,Hatchback,Xang 1.2 L,Bac,Den,5 cho,5 cua,Ha Noi
Xe Honda Accord 1.5 AT 2022 - 975 Trieu,975 Trieu,4/11/2024,2022,Xe da dung,"40,000 Km",Nhap khau,Sedan,Xang 1.5 L,Trang,Den,5 cho,4 cua,Ha Noi
Xe Mercedes Benz V class V250 Maybach Luxury 2022 - 3 Ty 499 Trieu,3 Ty 499 Trieu,4/11/2024,2022,Xe da dung,479 Km,Nhap khau,Van/Minivan,Xang 2.0 L,Trang,Kem,6 cho,5 cua,Ha Noi
Xe Kia Seltos Premium 1.6 AT 2022 - 659 Trieu,659 Trieu,4/11/2024,2022,Xe da dung,"37,000 Km",Lap rap trong nuoc,Crossover,Xang 1.6 L,Cam,Kem,5 cho,5 cua,Ha Noi
Xe Peugeot 3008 1.6 AT 2019 - 650 Trieu,650 Trieu,4/11/2024,2019,Xe da dung,"70,000 Km",Lap rap trong nuoc,Crossover,Xang 1.6 L,Den,Den,5 cho,5 cua,Ha Noi
Xe Chevrolet Trailblazer LT 2.5L VGT 4x2 AT 2018 - 535 Trieu,535 Trieu,4/11/2024,2018,Xe da dung,"55,000 Km",Nhap khau,SUV,Dau 2.5 L,Den,Kem,7 cho,5 cua,Ha Noi
Xe Toyota Corolla altis 1.8G AT 2021 - 625 Trieu,625 Trieu,4/11/2024,2021,Xe da dung,"50,000 Km",Lap rap trong nuoc,Sedan,Xang 1.8 L,Trang,Den,5 cho,4 cua,Ha Noi
Xe Hyundai Tucson 2.0 AT 2018 - 599 Trieu,599 Trieu,4/11/2024,2018,Xe da dung,"80,000 Km",Lap rap trong nuoc,Crossover,Xang 2.0 L,Trang,Kem,5 cho,5 cua,Ha Noi
Xe Mercedes Benz C class C200 2017 - 730 Trieu,730 Trieu,4/11/2024,2017,Xe da dung,"95,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Trang,Kem,5 cho,4 cua,Ha Noi
Xe Lexus RX 350 AWD 2015 - 1 Ty 350 Trieu,1 Ty 350 Trieu,4/11/2024,2015,Xe da dung,"100,000 Km",Nhap khau,SUV,Xang 3.5 L,Trang,Kem,5 cho,5 cua,Ha Noi
Xe Mazda 3 1.5L Sport Premium 2020 - 585 Trieu,585 Trieu,4/11/2024,2020,Xe da dung,"70,000 Km",Lap rap trong nuoc,Hatchback,Xang 1.5 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe Volkswagen Polo 1.6 AT 2017 - 365 Trieu,365 Trieu,4/11/2024,2017,Xe da dung,"57,000 Km",Nhap khau,Hatchback,Xang 1.6 L,Trang,Do,5 cho,5 cua,Ha Noi
Xe BMW X6 xDrive40i M Sport 2022 - 3 Ty 450 Trieu,3 Ty 450 Trieu,4/11/2024,2022,Xe da dung,0 Km,Nhap khau,SUV,Xang 3.0 L,Trang,Nau,5 cho,5 cua,Ha Noi
Xe Lexus LX 570 2016 - 4 Ty 930 Trieu,4 Ty 930 Trieu,4/11/2024,2016,Xe da dung,"81,000 Km",Nhap khau,SUV,Xang 5.7 L,Trang,Kem,7 cho,5 cua,Ha Noi
Xe Mercedes Benz GLC 200 2018 - 979 Trieu,979 Trieu,4/11/2024,2018,Xe da dung,"75,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe VinFast Fadil 1.4 AT Plus 2021 - 335 Trieu,335 Trieu,4/11/2024,2021,Xe da dung,"35,000 Km",Lap rap trong nuoc,Hatchback,Xang 1.4 L,Do,Den,5 cho,5 cua,Ha Noi
Xe VinFast Lux SA 2.0 Premium 2.0 AT 2020 - 760 Trieu,760 Trieu,4/11/2024,2020,Xe da dung,"70,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Den,Kem,7 cho,5 cua,Ha Noi
Xe Kia Sedona Noble Klasse V4 2.2 DAT 2020 - 899 Trieu,899 Trieu,4/11/2024,2020,Xe da dung,"66,000 Km",Lap rap trong nuoc,Van/Minivan,Dau 2.2 L,Trang,Kem,4 cho,5 cua,Ha Noi
Xe Porsche Panamera 3.0 V6 2017 - 3 Ty 99 Trieu,3 Ty 99 Trieu,4/11/2024,2017,Xe da dung,"63,000 Km",Nhap khau,Sedan,Xang 3.0 L,Nau,Kem,4 cho,4 cua,Ha Noi
Xe BMW 5 Series 520i 2018 - 1 Ty 220 Trieu,1 Ty 220 Trieu,4/11/2024,2018,Xe da dung,"40,000 Km",Nhap khau,Sedan,Xang 1.6 L,Den,Kem,5 cho,4 cua,Ha Noi
Xe Honda CRV 2.0 AT 2015 - 535 Trieu,535 Trieu,4/11/2024,2015,Xe da dung,"75,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Trang,Kem,5 cho,5 cua,Ha Noi
Xe Mercedes Benz E class E250 2017 - 1 Ty 99 Trieu,1 Ty 99 Trieu,4/11/2024,2017,Xe da dung,"61,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Trang,Den,5 cho,4 cua,Ha Noi
Xe Mercedes Benz GLC 300 4Matic 2021 - 1 Ty 839 Trieu,1 Ty 839 Trieu,4/11/2024,2021,Xe da dung,"12,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Do,Den,5 cho,5 cua,Ha Noi
Xe VinFast Lux SA 2.0 Premium 2.0 AT 2021 - 810 Trieu,810 Trieu,4/11/2024,2021,Xe da dung,"65,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Do,Do,7 cho,5 cua,Ha Noi
Xe Lexus ES 250 2018 - 1 Ty 260 Trieu,1 Ty 260 Trieu,4/11/2024,2018,Xe da dung,"65,800 Km",Nhap khau,Sedan,Xang 2.5 L,Den,Den,5 cho,4 cua,Ha Noi
Xe BMW X3 xDrive30i xLine 2020 - 1 Ty 468 Trieu,1 Ty 468 Trieu,4/11/2024,2020,Xe da dung,0 Km,Nhap khau,SUV,Xang 2.0 L,Den,Nau,5 cho,5 cua,Ha Noi
Xe BMW 3 Series 320i 2015 - 550 Trieu,550 Trieu,4/11/2024,2015,Xe da dung,"70,000 Km",Nhap khau,Sedan,Xang 2.0 L,Trang,Den,5 cho,4 cua,Ha Noi
Xe Toyota Prado VX 2.7L 2021 - 2 Ty 390 Trieu,2 Ty 390 Trieu,4/11/2024,2021,Xe da dung,"60,000 Km",Nhap khau,SUV,Xang 2.7 L,Den,Den,7 cho,5 cua,Ha Noi
Xe McLaren 720S 4.0 V8 2017 - 8 Ty 900 Trieu,8 Ty 900 Trieu,4/11/2024,2017,Xe da dung,"13,000 Km",Nhap khau,Coupe,Xang 4.0 L,Do,Nhieu mau,2 cho,2 cua,Ha Noi
Xe Mercedes Benz C class C250 Exclusive 2016 - 699 Trieu,699 Trieu,4/11/2024,2016,Xe da dung,"90,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Do,Den,5 cho,4 cua,Ha Noi
Xe VinFast Lux A 2.0 Plus 2.0 AT 2021 - 630 Trieu,630 Trieu,4/11/2024,2021,Xe da dung,"60,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,-,-,5 cho,4 cua,Ha Noi
Xe Peugeot 2008 GT Line 1.2 AT 2022 - 665 Trieu,665 Trieu,4/11/2024,2022,Xe da dung,"38,000 Km",Lap rap trong nuoc,Crossover,Xang 1.2 L,Do,Den,5 cho,5 cua,Ha Noi
Xe Ford Focus S 2.0 AT 2015 - 325 Trieu,325 Trieu,4/11/2024,2015,Xe da dung,"59,000 Km",Lap rap trong nuoc,Hatchback,Xang 2.0 L,Do,Den,5 cho,5 cua,Ha Noi
Xe Hyundai Elantra 1.6 AT Tieu chuan 2023 - 560 Trieu,560 Trieu,4/11/2024,2023,Xe da dung,"15,000 Km",Lap rap trong nuoc,Sedan,Xang 1.6 L,Trang,Den,5 cho,4 cua,Ha Noi
Xe Mercedes Benz GLC 200 2021 - 1 Ty 420 Trieu,1 Ty 420 Trieu,4/11/2024,2021,Xe da dung,"70,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Do,Kem,5 cho,5 cua,Ha Noi
Xe BMW X3 sDrive20i M Sport 2023 - 1 Ty 939 Trieu,1 Ty 939 Trieu,4/11/2024,2023,Xe da dung,"1,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe Mitsubishi Pajero 3.0 4x4 AT 2017 - 515 Trieu,515 Trieu,4/11/2024,2017,Xe da dung,"110,000 Km",Nhap khau,SUV,Xang 3.0 L,Bac,Den,7 cho,5 cua,Ha Noi
Xe Lexus RX 350L 2019 - 3 Ty 50 Trieu,3 Ty 50 Trieu,4/11/2024,2019,Xe da dung,"80,000 Km",Nhap khau,SUV,Xang 3.5 L,Den,Nau,7 cho,5 cua,Ha Noi
Xe Mercedes Benz S class S450L 2019 - 2 Ty 350 Trieu,2 Ty 350 Trieu,4/11/2024,2019,Xe da dung,"38,000 Km",Lap rap trong nuoc,Sedan,Xang 3.0 L,Den,Nau,5 cho,4 cua,Ha Noi
Xe Bentley Mulsanne Speed 2014 - 7 Ty 900 Trieu,7 Ty 900 Trieu,4/11/2024,2014,Xe da dung,"50,000 Km",Nhap khau,Sedan,Xang 6.8 L,Den,Kem,5 cho,4 cua,Ha Noi
Xe BMW 7 Series 740Li 2020 - 3 Ty 190 Trieu,3 Ty 190 Trieu,4/11/2024,2020,Xe da dung,"40,000 Km",Nhap khau,Sedan,Xang 3.0 L,Den,Nau,5 cho,4 cua,Ha Noi
Xe Kia Seltos Premium 1.4 AT 2022 - 639 Trieu,639 Trieu,4/11/2024,2022,Xe da dung,"40,000 Km",Lap rap trong nuoc,Crossover,Xang 1.4 L,Cam,Kem,5 cho,5 cua,Ha Noi
Xe Mitsubishi Triton 4x2 AT 2019 - 465 Trieu,465 Trieu,4/11/2024,2019,Xe da dung,"83,000 Km",Nhap khau,Ban tai / Pickup,Dau 2.5 L,Trang,Nhieu mau,5 cho,4 cua,Ha Noi
Xe Mercedes Benz GLC 300 4Matic 2018 - 1 Ty 80 Trieu,1 Ty 80 Trieu,4/11/2024,2018,Xe da dung,0 Km,Lap rap trong nuoc,SUV,Xang 2.0 L,Den,Nau,5 cho,5 cua,Ha Noi
Xe Lexus RX 350 2022 - 3 Ty 850 Trieu,3 Ty 850 Trieu,4/11/2024,2022,Xe da dung,"30,000 Km",Nhap khau,SUV,Xang 3.5 L,Den,Nau,5 cho,5 cua,Ha Noi
Xe Hyundai i10 Grand 1.2 AT 2021 - 360 Trieu,360 Trieu,4/11/2024,2021,Xe da dung,"25,000 Km",Lap rap trong nuoc,Hatchback,Xang 1.25 L,Trang,Nhieu mau,5 cho,5 cua,Ha Noi
Xe Hyundai i10 1.2 AT 2023 - 395 Trieu,395 Trieu,4/11/2024,2023,Xe da dung,"9,000 Km",Lap rap trong nuoc,Hatchback,Xang 1.25 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe Porsche Cayenne 3.6 V6 2014 - 1 Ty 290 Trieu,1 Ty 290 Trieu,4/11/2024,2014,Xe da dung,"74,000 Km",Nhap khau,SUV,Xang 3.6 L,Den,Nau,5 cho,5 cua,Ha Noi
Xe Toyota Corolla Cross 1.8G 2022 - 725 Trieu,725 Trieu,4/11/2024,2022,Xe da dung,"44,000 Km",Nhap khau,SUV,Xang 1.8 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe Mazda BT50 3.2L 4x4 AT 2015 - 399 Trieu,399 Trieu,4/11/2024,2015,Xe da dung,0 Km,Nhap khau,Ban tai / Pickup,Dau 3.2 L,Trang,Nhieu mau,5 cho,4 cua,Ha Noi
Xe Mazda 3 1.5L Luxury 2023 - 615 Trieu,615 Trieu,4/11/2024,2023,Xe da dung,"15,000 Km",Lap rap trong nuoc,Sedan,Xang 1.5 L,Do,Den,5 cho,4 cua,Ha Noi
Xe Kia Cerato 1.6 AT Luxury 2019 - 465 Trieu,465 Trieu,4/11/2024,2019,Xe da dung,"56,000 Km",Lap rap trong nuoc,Sedan,Xang 1.6 L,Do,Kem,5 cho,4 cua,Ha Noi
Xe Mercedes Benz Maybach GLS 480 4Matic 2022 - 7 Ty 599 Trieu,7 Ty 599 Trieu,4/11/2024,2022,Xe da dung,"27,000 Km",Nhap khau,SUV,Xang 3.0 L,Den,Nau,4 cho,5 cua,Ha Noi
Xe Hyundai SantaFe Cao cap 2.2L HTRAC 2022 - 1 Ty 148 Trieu,1 Ty 148 Trieu,4/11/2024,2022,Xe da dung,"70,000 Km",Lap rap trong nuoc,SUV,Dau 2.2 L,Trang,Do,7 cho,5 cua,Ha Noi
Xe Mazda CX5 Premium Sport 2.0 AT 2024 - 878 Trieu,878 Trieu,4/11/2024,2024,Xe da dung,"8,000 Km",Lap rap trong nuoc,SUV,Xang 2.0 L,Do,Den,5 cho,5 cua,Ha Noi
Xe Ford Everest Titanium 2.0L 4x2 AT 2022 - 1 Ty 210 Trieu,1 Ty 210 Trieu,4/11/2024,2022,Xe da dung,"18,000 Km",Nhap khau,SUV,Dau 2.0 L,Trang,Den,7 cho,5 cua,Ha Noi
Xe Lexus ES 350 2015 - 1 Ty 150 Trieu,1 Ty 150 Trieu,4/11/2024,2015,Xe da dung,"70,000 Km",Nhap khau,Sedan,Xang 3.5 L,Den,Kem,5 cho,4 cua,Ha Noi
Xe Hyundai SantaFe Cao cap 2.2L HTRAC 2021 - 1 Ty 60 Trieu,1 Ty 60 Trieu,4/11/2024,2021,Xe da dung,"32,000 Km",Lap rap trong nuoc,SUV,Dau 2.2 L,Xanh,Nau,7 cho,5 cua,Ha Noi
Xe Kia Seltos Deluxe 1.4 AT 2021 - 550 Trieu,550 Trieu,4/11/2024,2021,Xe da dung,"30,000 Km",Lap rap trong nuoc,Crossover,Xang 1.4 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe Mitsubishi Xpander 1.5 AT 2021 - 525 Trieu,525 Trieu,4/11/2024,2021,Xe da dung,"53,000 Km",Nhap khau,SUV,Xang 1.5 L,Den,Den,7 cho,5 cua,Ha Noi
Xe BMW 3 Series 320i 2016 - 599 Trieu,599 Trieu,4/11/2024,2016,Xe da dung,"112,000 Km",Nhap khau,Sedan,Xang 2.0 L,Do,Kem,5 cho,4 cua,Ha Noi
Xe Mazda 3 1.5L Sport Luxury 2019 - 545 Trieu,545 Trieu,4/11/2024,2019,Xe da dung,"35,000 Km",Lap rap trong nuoc,Hatchback,Xang 1.5 L,Trang,Den,5 cho,5 cua,Ha Noi
Xe LandRover Range Rover Evoque Dynamic 2014 - 795 Trieu,795 Trieu,4/11/2024,2014,Xe da dung,"96,000 Km",Nhap khau,SUV,Xang 2.0 L,Trang,Nhieu mau,5 cho,5 cua,Ha Noi
Xe Kia Sorento Signature 2.2 AT AWD 2023 - 1 Ty 130 Trieu,1 Ty 130 Trieu,4/11/2024,2023,Xe da dung,"6,000 Km",Lap rap trong nuoc,SUV,Dau 2.2 L,Trang,Den,7 cho,5 cua,Ha Noi
Xe VinFast Lux A 2.0 Premium 2.0 AT 2020 - 640 Trieu,640 Trieu,4/11/2024,2020,Xe da dung,"29,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Do,Nau,5 cho,4 cua,Ha Noi
Xe Toyota Yaris 1.5G 2018 - 475 Trieu,475 Trieu,4/11/2024,2018,Xe da dung,"71,000 Km",Nhap khau,Hatchback,Xang 1.5 L,Do,Kem,5 cho,5 cua,Ha Noi
Xe Toyota Vios 1.5G 2017 - 375 Trieu,375 Trieu,4/11/2024,2017,Xe da dung,"70,000 Km",Lap rap trong nuoc,Sedan,Xang 1.5 L,Bac,Kem,5 cho,4 cua,Ha Noi
Xe Mercedes Benz E class E250 2018 - 1 Ty 130 Trieu,1 Ty 130 Trieu,4/11/2024,2018,Xe da dung,"60,000 Km",Lap rap trong nuoc,Sedan,Xang 2.0 L,Den,Nau,5 cho,4 cua,Ha Noi
Xe Mazda 3 1.5 AT 2017 - 438 Trieu,438 Trieu,4/11/2024,2017,Xe da dung,"63,000 Km",Lap rap trong nuoc,Sedan,Xang 1.5 L,Do,Den,5 cho,4 cua,Ha Noi
Xe Kia Sorento Signature 2.5 AT AWD 2021 - 929 Trieu,929 Trieu,4/11/2024,2021,Xe da dung,"45,000 Km",Lap rap trong nuoc,SUV,Xang 2.5 L,Trang,Kem,7 cho,5 cua,Ha Noi
Xe Mitsubishi Triton Athlete 4x2 AT 2022 - 658 Trieu,658 Trieu,4/11/2024,2022,Xe da dung,"39,000 Km",Nhap khau,Ban tai / Pickup,Dau 2.4 L,Trang,Nhieu mau,5 cho,4 cua,Ha Noi
